message_id,channel,message
1453,in-app,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
1454,chat,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
1455,chat,"I want to change the size of the sneakers I bought yesterday, can u help?"
1456,in-app,That coffee press is amazing but I wish it came in 1.5L too.
1457,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
1458,chat,Could you add more colors of the slim tshirt? Only black is boring (no offense lol). Pls respond asap.
1459,email,The cook set is good but the lids don’t fit perfectly. Just FYI.
1460,email,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
1461,chat,My t-shirt arrived but the material feels cheap… kinda itchy.
1462,whatsapp,Refund me. The blender stopped working after 3 uses.
1463,whatsapp,Could you add more colors of the slim tshirt? Only black is boring (no offense lol). Pls respond asap.
1464,chat,How do I pair the earbuds with Samsung S22?? The manual isn’t clear.
1465,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective. Pls respond asap."
1466,email,Refund me. The blender stopped working after 3 uses.
1467,chat,My t-shirt arrived but the material feels cheap… kinda itchy.
1468,email,That coffee press is amazing but I wish it came in 1.5L too.
1469,email,That coffee press is amazing but I wish it came in 1.5L too.
1470,whatsapp,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
1471,email,"I want to change the size of the sneakers I bought yesterday, can u help? Pls respond asap."
1472,whatsapp,Could you add more colors of the slim tshirt?? Only black is boring (no offense lol).
1473,chat,"I want to change the size of the sneakers I bought yesterday, can u help?"
1474,chat,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
1475,whatsapp,My t-shirt arrived but the material feels cheap… kinda itchy.
1476,in-app,The cook set is good but the lids don’t fit perfectly. Just FYI.
1477,chat,"I want to change the size of the sneakers I bought yesterday, can u help? Pls respond asap."
1478,whatsapp,My t-shirt arrived but the material feels cheap… kinda itchy. Pls respond asap.
1479,in-app,"I want to change the size of the sneakers I bought yesterday, can u help?"
1480,email,"I want to change the size of the sneakers I bought yesterday, can u help?"
1481,chat,Your prices increasing every week???? What’s going on??
1482,email,The cook set is good but the lids don’t fit perfectly. Just FYI.
1483,in-app,The cook set is good but the lids don’t fit perfectly. Just FYI.
1484,in-app,The cook set is good but the lids don’t fit perfectly. Just FYI.
1485,email,My t-shirt arrived but the material feels cheap… kinda itchy.
1486,email,"I want to change the size of the sneakers I bought yesterday, can u help??"
1487,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
1488,whatsapp,That coffee press is amazing but I wish it came in 1.5L too.
1489,email,Your prices increasing every week?? What’s going on?
1490,chat,My t-shirt arrived but the material feels cheap… kinda itchy.
1491,chat,The cook set is good but the lids don’t fit perfectly. Just FYI.
1492,in-app,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective. Pls respond asap."
1493,email,"I want to change the size of the sneakers I bought yesterday, can u help?"
1494,in-app,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
1495,in-app,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
1496,chat,That coffee press is amazing but I wish it came in 1.5L too.
1497,chat,Your prices increasing every week?? What’s going on?
1498,in-app,That coffee press is amazing but I wish it came in 1.5L too.
1499,in-app,My t-shirt arrived but the material feels cheap… kinda itchy.
1500,email,That coffee press is amazing but I wish it came in 1.5L too.
1501,in-app,"I want to change the size of the sneakers I bought yesterday, can u help?"
1502,email,Refund me. The blender stopped working after 3 uses.
1503,chat,"I want to change the size of the sneakers I bought yesterday, can u help?"
1504,email,That coffee press is amazing but I wish it came in 1.5L too.
1505,whatsapp,Your prices increasing every week???? What’s going on?? Pls respond asap.
1506,chat,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
1507,email,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
1508,chat,"I want to change the size of the sneakers I bought yesterday, can u help?"
1509,email,How do I pair the earbuds with Samsung S22? The manual isn’t clear. Pls respond asap.
1510,email,Refund me. The blender stopped working after 3 uses.
1511,email,Your prices increasing every week?? What’s going on?
1512,whatsapp,Your prices increasing every week?? What’s going on?
1513,whatsapp,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
1514,whatsapp,The cook set is good but the lids don’t fit perfectly. Just FYI.
1515,in-app,Refund me. The blender stopped working after 3 uses. Pls respond asap.
1516,chat,The cook set is good but the lids don’t fit perfectly. Just FYI.
1517,email,Your prices increasing every week?? What’s going on?
1518,in-app,Refund me. The blender stopped working after 3 uses. Pls respond asap.
1519,chat,"I want to change the size of the sneakers I bought yesterday, can u help??"
1520,whatsapp,Your prices increasing every week???? What’s going on??
1521,chat,Refund me. The blender stopped working after 3 uses.
1522,whatsapp,Refund me. The blender stopped working after 3 uses.
1523,whatsapp,My t-shirt arrived but the material feels cheap… kinda itchy.
1524,in-app,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
1525,chat,My t-shirt arrived but the material feels cheap… kinda itchy.
1526,whatsapp,The cook set is good but the lids don’t fit perfectly. Just FYI.
1527,in-app,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
1528,email,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
1529,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
1530,chat,How do I pair the earbuds with Samsung S22?? The manual isn’t clear.
1531,email,"I want to change the size of the sneakers I bought yesterday, can u help??"
1532,whatsapp,Your prices increasing every week?? What’s going on?
1533,in-app,"I want to change the size of the sneakers I bought yesterday, can u help??"
1534,whatsapp,My t-shirt arrived but the material feels cheap… kinda itchy.
1535,chat,Could you add more colors of the slim tshirt?? Only black is boring (no offense lol).
1536,whatsapp,Where’s my order?? It said delivery 2 days ago. This is ridiculous. Pls respond asap.
1537,chat,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
1538,whatsapp,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
1539,whatsapp,Could you add more colors of the slim tshirt?? Only black is boring (no offense lol).
1540,email,Refund me. The blender stopped working after 3 uses.
1541,in-app,That coffee press is amazing but I wish it came in 1.5L too.
1542,whatsapp,My t-shirt arrived but the material feels cheap… kinda itchy.
1543,email,"I want to change the size of the sneakers I bought yesterday, can u help?"
1544,email,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
1545,chat,The cook set is good but the lids don’t fit perfectly. Just FYI.
1546,in-app,The cook set is good but the lids don’t fit perfectly. Just FYI.
1547,whatsapp,The cook set is good but the lids don’t fit perfectly. Just FYI.
1548,email,Refund me. The blender stopped working after 3 uses.
1549,whatsapp,"I want to change the size of the sneakers I bought yesterday, can u help?"
1550,whatsapp,Your prices increasing every week?? What’s going on?
1551,in-app,Refund me. The blender stopped working after 3 uses.
1552,in-app,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
1553,in-app,The cook set is good but the lids don’t fit perfectly. Just FYI.
1554,chat,The cook set is good but the lids don’t fit perfectly. Just FYI. Pls respond asap.
1555,whatsapp,The cook set is good but the lids don’t fit perfectly. Just FYI.
1556,email,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
1557,chat,The cook set is good but the lids don’t fit perfectly. Just FYI. Pls respond asap.
1558,in-app,Where’s my order???? It said delivery 2 days ago. This is ridiculous. Pls respond asap.
1559,whatsapp,My t-shirt arrived but the material feels cheap… kinda itchy. Pls respond asap.
1560,in-app,The cook set is good but the lids don’t fit perfectly. Just FYI.
1561,email,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
1562,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective."
1563,whatsapp,The cook set is good but the lids don’t fit perfectly. Just FYI.
1564,chat,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
1565,in-app,"I want to change the size of the sneakers I bought yesterday, can u help??"
1566,in-app,Could you add more colors of the slim tshirt?? Only black is boring (no offense lol).
1567,email,Your prices increasing every week???? What’s going on??
1568,email,Refund me. The blender stopped working after 3 uses.
1569,in-app,The cook set is good but the lids don’t fit perfectly. Just FYI.
1570,in-app,Your prices increasing every week?? What’s going on?
1571,chat,Your prices increasing every week?? What’s going on?
1572,in-app,"I want to change the size of the sneakers I bought yesterday, can u help?"
1573,chat,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
1574,in-app,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
1575,chat,The cook set is good but the lids don’t fit perfectly. Just FYI. Pls respond asap.
1576,in-app,"I want to change the size of the sneakers I bought yesterday, can u help?"
1577,chat,Where’s my order?? It said delivery 2 days ago. This is ridiculous.
1578,whatsapp,How do I pair the earbuds with Samsung S22? The manual isn’t clear.
1579,chat,That coffee press is amazing but I wish it came in 1.5L too.
1580,email,Your prices increasing every week?? What’s going on? Pls respond asap.
1581,in-app,My t-shirt arrived but the material feels cheap… kinda itchy.
1582,whatsapp,Where’s my order???? It said delivery 2 days ago. This is ridiculous.
1583,whatsapp,Your prices increasing every week?? What’s going on?
1584,in-app,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).
